"CodeNum","ProcCode","Descript","AbbrDesc","ProcTime","ProcCat","TreatArea","NoBillIns","IsProsth","DefaultNote","IsHygiene","GTypeNum","AlternateCode1","MedicalCode","IsTaxed","PaintType","GraphicColor","LaymanTerm","IsCanadianLab","PreExisting","BaseUnits","SubstitutionCode","SubstOnlyIf","DateTStamp","IsMultiVisit","DrugNDC","RevenueCodeDefault","ProvNumDefault","CanadaTimeUnits","IsRadiology","DefaultClaimNote","DefaultTPNote","BypassGlobalLock","TaxCode"
593,"tmp593","Pontic-indirect res  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcIndRC","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
594,"tmp594","Pontic-titanium DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PntcTitan","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
595,"tmp595","Inlay-titanium DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlTitanm","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
596,"tmp596","Onlay-titanium DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlTitanm","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
597,"tmp597","Crown-indirect resin DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CrnInRsCm","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
598,"tmp598","Retainer crown-titan DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RtCrnTitn","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
600,"tmp600","Brush biopsy-transep DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BrshBiopT","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
601,"tmp601","Plcmt: temp anch scr DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PlcAncSrw","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
602,"tmp602","Surgical Place: Anch DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PlcAcWFlp","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
785,"tmp785","Flouridex DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PREV","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
603,"tmp603","Plcmt: temp anch w/o DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PlcAcNoFp","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
604,"tmp604","Alveoloplasty w/ext  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AlvExt13q","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
605,"tmp605","Alveoloplsty w/o ex  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AlvNEx13q","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
789,"tmp789","ORAL HYGIENE FLORASS DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
606,"tmp606","Incis/drain abscs-in DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Inc/DAISC","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
788,"tmp788","N/C TAKE HOME CARE DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
607,"tmp607","Incis/drain abscs-ex DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Inc/DAESC","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
787,"tmp787","MI PASTE DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",74,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
608,"tmp608","Sinus augmentation w DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SinAugBne","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
609,"tmp609","Bone repl grft ridge DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BnRpGftRP","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
610,"tmp610","Frenuloplasty DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Frenulopl","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
611,"tmp611","Plcmnt of devc w/o f DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PlcDvNoFr","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
780,"tmp780","ORENDA EAZE - 60CT DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
612,"tmp612","Recement/bond of fix DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RepFixRet","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
613,"tmp613","Fixed partl denture  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FixDntSct","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
614,"tmp614","Therap parenteral dr DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ThpdPtl2+","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
615,"tmp615","Repair/Reline of occ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RepRelOG","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
616,"tmp616","Preventive Restorati DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PrevRest","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
617,"tmp617","Pulpal Regeneration DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PulpRegen","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
777,"tmp777","ORENDA IMMUNE 120 CT DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
618,"tmp618","Adj Max'facial Prost DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AdjProsth","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
619,"tmp619","Maint Max'facial Pro DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MntProsth","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
776,"tmp776","Histopathologic exam DESCRIPTION NOT INCLUDED IN TEST CONVERSION","HistoExam","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
620,"tmp620","Interim Pontic DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntPontic","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
621,"tmp621","Interim Retainer Cro DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntRetCrn","/X/",260,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
622,"tmp622","Coronectomy-part too DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Coronect","/X/",82,2,0,0,"",0,1,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
623,"tmp623","Bone Harvest for Gra DESCRIPTION NOT INCLUDED IN TEST CONVERSION","BoneHarv","/X/",82,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
624,"tmp624","Tooth Surface Watch DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ToothSurfWatch","/X/",250,1,1,0,"",0,0,"","",0,5,-8323073,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
625,"tmp625","Sales Tax DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SalesTax","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
626,"tmp626","Missed appointment DESCRIPTION NOT INCLUDED IN TEST CONVERSION","MissAppt","/X/",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
627,"tmp627","Cancelled Appointmen DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CancAppt","/X/",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
628,"~GRP~","Group Note","GrpNote","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:15:58",0,"","",0,1.0,0,"","",0,""
629,"tmp629","Topical Appl of Fluo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FLO","/",74,3,0,0,"",1,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,1.0,0,"","",0,""
630,"tmp630","Default auto ortho p DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AutoOrthoProc","/",83,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
631,"~BAD~","Invalid procedure","Invalid procedure","/X/",260,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:15:58",0,"","",0,0.0,0,"","",0,""
632,"tmp632","NEXT APPOINTMENT DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Next","/",85,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
633,"tmp633","Note DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Note","/",85,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
634,"tmp634","Wax Try-in DESCRIPTION NOT INCLUDED IN TEST CONVERSION","WaxTryin","/XX/",85,6,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
635,"tmp635","CustomTray DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CustomTray","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
636,"tmp636","Invisalign deliver DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Invisadeliver","/X/",85,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
637,"tmp637","Full Gold Crown Seat DESCRIPTION NOT INCLUDED IN TEST CONVERSION","FGCSeat","/X/",85,2,1,0,"",0,0,"","",0,7,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
638,"tmp638","Re-eval - Post-op Of DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ReEvalPOp","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
639,"tmp639","Screening of Patient DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Screen","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
640,"tmp640","Assessment of Patien DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Assess","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
641,"tmp641","Extraoral posterior  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","XtraPost","/X/",73,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
642,"tmp642","3D Photographic Imag DESCRIPTION NOT INCLUDED IN TEST CONVERSION","3DOrlImgs","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
643,"tmp643","CT Capture, Lmtd Vie DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap<1Jaw","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
644,"tmp644","CT Capture, Full Arc DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap-Mand","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
836,"tmp836","Crown-3/4 cast metal DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Crn3/4Cm","",75,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
645,"tmp645","CT Capture, Full Arc DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap-Maxil","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
775,"tmp775","Diagnostic photograp DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DiagPhoto","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
646,"tmp646","CT Capture, Both Jaw DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap-Both","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
774,"tmp774","Blood glucose level  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GlucLevel","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
647,"tmp647","CT Capture, TMJ, 2+  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap-TMJ","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
648,"tmp648","Maxillofacial MRI Ca DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap-MRI","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
649,"tmp649","Maxillofacial Ultras DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap-Ultra","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
650,"tmp650","Sialoendoscopy Captu DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Cap-Sialo","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
651,"tmp651","CT Image, Lmtd View  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Img<1Jaw","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
652,"tmp652","CT Image, Full Arch, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Img-Mand","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
773,"tmp773","HbA1c in-office test DESCRIPTION NOT INCLUDED IN TEST CONVERSION","HbA1cTest","",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
653,"tmp653","CT Image, Full Arch, DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Img-Maxil","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
654,"tmp654","CT Image, Both Jaws DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Img-Both","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
655,"tmp655","CT Image, TMJ, 2+ Ex DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Img-TMJ","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
656,"tmp656","Maxillofacial MRI Im DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Img-MRI","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
657,"tmp657","Maxillofacial Ultras DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Img-Ultra","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,1,"","",0,""
658,"tmp658","interpretation of di DESCRIPTION NOT INCLUDED IN TEST CONVERSION","XrayInterpOther","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
659,"tmp659","Treatment sim. using DESCRIPTION NOT INCLUDED IN TEST CONVERSION","3dTrtSim","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
660,"tmp660","Digital Subtraction  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DigitlSub","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
837,"tmp837","PULP CAP DIRECT DESCRIPTION NOT INCLUDED IN TEST CONVERSION","P-cap","",76,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
661,"tmp661","3D image fusion DESCRIPTION NOT INCLUDED IN TEST CONVERSION","3dImgFuse","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
662,"tmp662","Lab, microbial speci DESCRIPTION NOT INCLUDED IN TEST CONVERSION","LabMBSrep","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
663,"tmp663","Collection of saliva DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CltSaliva","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
779,"tmp779","O-TROPIN SPRAY-1OZ DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,3,1,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
664,"tmp664","Analysis of saliva s DESCRIPTION NOT INCLUDED IN TEST CONVERSION","AnlSaliva","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
665,"tmp665","Sample collection fo DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SampColl","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
666,"tmp666","Genetic test-suspect DESCRIPTION NOT INCLUDED IN TEST CONVERSION","GenTest","/X/",250,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
751,"tmp751","123. DESCRIPTION NOT INCLUDED IN TEST CONVERSION","","",250,1,1,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
667,"tmp667","Diagnose enamel,dent DESCRIPTION NOT INCLUDED IN TEST CONVERSION","DxEDCchg","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
755,"tmp755","Ctx Gum DESCRIPTION NOT INCLUDED IN TEST CONVERSION","Ctx Gum","",250,1,1,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
668,"tmp668","Caries risk assessme DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CarRskLow","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
669,"tmp669","Caries risk assessme DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CarRskMod","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
670,"tmp670","Caries risk assessme DESCRIPTION NOT INCLUDED IN TEST CONVERSION","CarRskHgh","/X/",300,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
671,"tmp671","Sealant repair - per DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SealRep","/X/",75,2,0,0,"",0,0,"","",0,13,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
672,"tmp672","Interim caries arres DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SDF","/X/",74,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
673,"tmp673","Space maint-fixed-un DESCRIPTION NOT INCLUDED IN TEST CONVERSION","SpMFixUDS","/X/",83,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
674,"tmp674","PPE Fee DESCRIPTION NOT INCLUDED IN TEST CONVERSION","UnspPrev","/X/",75,3,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
675,"tmp675","Reattach Th Fragment DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ReaThFrgI","/X/",75,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
676,"tmp676","Prefab Porcelain/C C DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PCrnPCPri","/XX/",81,2,0,0,"",0,0,"","",0,8,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
677,"tmp677","Interim Therapeutic  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","IntRstPri","/X/",75,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
678,"tmp678","Foundation for Indir DESCRIPTION NOT INCLUDED IN TEST CONVERSION","RstFndInd","/X/",75,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
679,"tmp679","Inlay Repair, Materi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","InlayRep","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
680,"tmp680","Onlay Repair, Materi DESCRIPTION NOT INCLUDED IN TEST CONVERSION","OnlayRep","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
681,"tmp681","Veneer Repair, Mater DESCRIPTION NOT INCLUDED IN TEST CONVERSION","VeneerRep","/X/",81,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
682,"tmp682","Resin Infiltration-S DESCRIPTION NOT INCLUDED IN TEST CONVERSION","ResInfilt","/X/",81,1,0,0,"",0,0,"","",0,6,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
683,"tmp683","Partial pulpototomy  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PartPulp","/X/",76,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
684,"tmp684","Pulpal Regeneration  DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PulpRg1st","/X/",76,2,0,0,"",0,0,"","",0,3,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
685,"tmp685","Pulpal Rgn - interim DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PulpRgInt","/X/",76,2,0,0,"",0,0,"","",0,3,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
686,"tmp686","Pulpal Regen - compl DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PulpRgCmp","/X/",76,2,0,0,"",0,0,"","",0,3,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
687,"tmp687","Periradicular surg-n DESCRIPTION NOT INCLUDED IN TEST CONVERSION","PerSurg","/X/",76,2,0,0,"",0,0,"","",0,0,0,"",0,0,0,"",0,"2020-12-22 11:22:41",0,"","",0,0.0,0,"","",0,""
